Country,Cowcode,Year,Independent Country?,Group Name,Group Proportion,Group Estimate,Outlier,Anchor
Kenya,501,1988,1,protestant,,33.10035,0,0
Kenya,501,1988,1,other,,11.53223,0,0
Kenya,501,1988,1,muslim,,7.688384,0,0
Kenya,501,1988,1,traditionalbelief,,22.63634,0,0
Kenya,501,1989,1,traditionalbelief,,22.08838,0,0
Kenya,501,1989,1,muslim,,7.788201,0,0
Kenya,501,1989,1,romancatholic,26,25.38617,0,0
Kenya,501,1989,1,protestant,,33.31949,0,0
Kenya,501,1989,1,other,,11.41776,0,0
Kenya,501,1990,1,other,,11.28871,0,0
Kenya,501,1990,1,romancatholic,,25.73274,0,0
Kenya,501,1990,1,protestant,,33.53936,0,0
Kenya,501,1990,1,traditionalbelief,,21.54998,0,0
Kenya,501,1990,1,muslim,,7.889204,0,0
Kenya,501,1991,1,muslim,,7.991402,0,0
Kenya,501,1991,1,protestant,,33.75994,0,0
Kenya,501,1991,1,traditionalbelief,,21.02117,0,0
Kenya,501,1991,1,romancatholic,,26.08239,0,0
Kenya,501,1991,1,other,,11.1451,0,0
Kenya,501,1992,1,muslim,,8.094808,0,0
Kenya,501,1992,1,protestant,,33.98123,0,0
Kenya,501,1992,1,traditionalbelief,,20.50195,0,0
Kenya,501,1992,1,romancatholic,,26.4351,0,0
Kenya,501,1992,1,other,,10.98692,0,0
Kenya,501,1993,1,protestant,26,34.20322,0,0
Kenya,501,1993,1,muslim,,8.199434,0,0
Kenya,501,1993,1,other,,10.81419,0,0
Kenya,501,1993,1,romancatholic,,26.79085,0,0
Kenya,501,1993,1,traditionalbelief,18,19.9923,0,0
Kenya,501,1994,1,muslim,,8.305288,0,0
Kenya,501,1994,1,romancatholic,,27.14962,0,0
Kenya,501,1994,1,other,,10.62697,0,0
Kenya,501,1994,1,protestant,,34.42591,0,0
Kenya,501,1994,1,traditionalbelief,,19.49222,0,0
Kenya,501,1995,1,romancatholic,19.5,27.51139,0,0
Kenya,501,1995,1,traditionalbelief,,19.00167,0,0
Kenya,501,1995,1,other,,10.42528,0,0
Kenya,501,1995,1,romancatholic,28,27.51139,0,0
Kenya,501,1995,1,muslim,6,8.412384,0,0
Kenya,501,1995,1,muslim,,8.412384,0,0
Kenya,501,1995,1,protestant,26,34.64928,0,0
Kenya,501,1995,1,traditionalbelief,18,19.00167,0,0
Kenya,501,1995,1,other,,10.42528,0,0
Kenya,501,1995,1,protestant,28.2,34.64928,0,0
Kenya,501,1996,1,muslim,,8.520735,0,0
Kenya,501,1996,1,other,,10.20918,0,0
Kenya,501,1996,1,protestant,38,34.87333,0,0
Kenya,501,1996,1,traditionalbelief,26,18.52063,0,0
Kenya,501,1996,1,romancatholic,,27.87613,0,0
Kenya,501,1997,1,muslim,,8.630347,0,0
Kenya,501,1997,1,other,,9.978722,0,0
Kenya,501,1997,1,protestant,38,35.09805,0,0
Kenya,501,1997,1,traditionalbelief,26,18.04906,0,0
Kenya,501,1997,1,romancatholic,,28.24383,0,0
Kenya,501,1998,1,traditionalbelief,,17.58689,0,0
Kenya,501,1998,1,protestant,,35.32343,0,0
Kenya,501,1998,1,muslim,,8.741237,0,0
Kenya,501,1998,1,other,,9.733986,0,0
Kenya,501,1998,1,romancatholic,,28.61445,0,0
Kenya,501,1999,1,other,,9.475052,0,0
Kenya,501,1999,1,romancatholic,,28.98797,0,0
Kenya,501,1999,1,muslim,7,8.853412,0,0
Kenya,501,1999,1,protestant,,35.54947,0,0
Kenya,501,1999,1,traditionalbelief,,17.13409,0,0
Kenya,501,2000,1,other,,9.202003,0,0
Kenya,501,2000,1,romancatholic,,29.36436,0,0
Kenya,501,2000,1,protestant,,35.77616,0,0
Kenya,501,2000,1,traditionalbelief,,16.69059,0,0
Kenya,501,2000,1,muslim,7.3,8.966884,0,0
Kenya,501,2001,1,romancatholic,,29.7436,0,0
Kenya,501,2001,1,traditionalbelief,,16.25631,0,0
Kenya,501,2001,1,muslim,,9.081668,0,0
Kenya,501,2001,1,other,,8.914948,0,0
Kenya,501,2001,1,protestant,,36.00348,0,0
Kenya,501,2002,1,other,,8.613968,0,0
Kenya,501,2002,1,muslim,10,9.197771,0,0
Kenya,501,2002,1,romancatholic,33,30.12564,0,0
Kenya,501,2002,1,traditionalbelief,,15.83119,0,0
Kenya,501,2002,1,protestant,45,36.23143,0,0
Kenya,501,2003,1,romancatholic,,30.51045,0,0
Kenya,501,2003,1,muslim,,9.315206,0,0
Kenya,501,2003,1,traditionalbelief,,15.41513,0,0
Kenya,501,2003,1,other,,8.299202,0,0
Kenya,501,2003,1,protestant,,36.46001,0,0
Kenya,501,2004,1,romancatholic,33,30.89801,0,0
Kenya,501,2004,1,muslim,10,9.433987,0,0
Kenya,501,2004,1,traditionalbelief,10,15.00807,0,0
Kenya,501,2004,1,other,,7.970741,0,0
Kenya,501,2004,1,protestant,45,36.68919,0,0
Kenya,501,2005,1,muslim,,9.55412,0,0
Kenya,501,2005,1,romancatholic,,31.28827,0,0
Kenya,501,2005,1,protestant,,36.91898,0,0
Kenya,501,2005,1,other,,7.628731,0,0
Kenya,501,2005,1,traditionalbelief,,14.60989,0,0
Kenya,501,2006,1,other,,7.273293,0,0
Kenya,501,2006,1,traditionalbelief,,14.22051,0,0
Kenya,501,2006,1,romancatholic,,31.68121,0,0
Kenya,501,2006,1,protestant,,37.14937,0,0
Kenya,501,2006,1,muslim,,9.675623,0,0
Kenya,501,2007,1,romancatholic,,32.07677,0,0
Kenya,501,2007,1,other,,6.904564,0,0
Kenya,501,2007,1,traditionalbelief,,13.83983,0,0
Kenya,501,2007,1,protestant,,37.38034,0,0
Kenya,501,2007,1,muslim,,9.7985,0,0
Kenya,501,2008,1,protestant,,37.61189,0,0
Kenya,501,2008,1,traditionalbelief,,13.46773,0,0
Kenya,501,2008,1,romancatholic,,32.47493,0,0
Kenya,501,2008,1,muslim,,9.922768,0,0
Kenya,501,2008,1,other,,6.522682,0,0
Kenya,501,2009,1,traditionalbelief,,13.10413,0,0
Kenya,501,2009,1,muslim,,10.04844,0,0
Kenya,501,2009,1,other,,6.127808,0,0
Kenya,501,2009,1,romancatholic,,32.87563,0,0
Kenya,501,2009,1,protestant,,37.844,0,0
Kenya,501,2010,1,protestant,,38.07667,0,0
Kenya,501,2010,1,traditionalbelief,,12.74889,0,0
Kenya,501,2010,1,muslim,,10.17552,0,0
Kenya,501,2010,1,other,,5.720078,0,0
Kenya,501,2010,1,romancatholic,,33.27885,0,0
Kenya,501,2011,1,protestant,,38.30989,0,0
Kenya,501,2011,1,romancatholic,,33.68452,0,0
Kenya,501,2011,1,other,,5.299667,0,0
Kenya,501,2011,1,muslim,,10.30402,0,0
Kenya,501,2011,1,traditionalbelief,,12.4019,0,0
Kenya,501,2012,1,protestant,,38.54365,0,0
Kenya,501,2012,1,other,,4.866714,0,0
Kenya,501,2012,1,romancatholic,,34.09262,0,0
Kenya,501,2012,1,traditionalbelief,,12.06306,0,0
Kenya,501,2012,1,muslim,,10.43396,0,0
Kenya,501,2013,1,romancatholic,,34.50309,0,0
Kenya,501,2013,1,other,,4.421402,0,0
Kenya,501,2013,1,protestant,,38.77794,0,0
Kenya,501,2013,1,muslim,,10.56534,0,0
Kenya,501,2013,1,traditionalbelief,,11.73223,0,0
Tanzania,510,1945,0,traditionalbelief,,,0,0
Tanzania,510,1945,0,muslim,,,0,0
Tanzania,510,1945,0,christian,,,0,0
Tanzania,510,1946,0,traditionalbelief,,,0,0
Tanzania,510,1946,0,christian,,,0,0
Tanzania,510,1946,0,muslim,,,0,0
Tanzania,510,1947,0,christian,,,0,0
Tanzania,510,1947,0,muslim,,,0,0
Tanzania,510,1947,0,traditionalbelief,,,0,0
Tanzania,510,1948,0,traditionalbelief,,,0,0
Tanzania,510,1948,0,muslim,,,0,0
Tanzania,510,1948,0,christian,,,0,0
Tanzania,510,1949,0,muslim,,,0,0
Tanzania,510,1949,0,traditionalbelief,,,0,0
Tanzania,510,1949,0,christian,,,0,0
Tanzania,510,1950,0,traditionalbelief,,,0,0
Tanzania,510,1950,0,christian,,,0,0
Tanzania,510,1950,0,muslim,,,0,0
Tanzania,510,1951,0,muslim,,,0,0
Tanzania,510,1951,0,christian,,,0,0
Tanzania,510,1951,0,traditionalbelief,,,0,0
Tanzania,510,1952,0,traditionalbelief,,,0,0
Tanzania,510,1952,0,christian,,,0,0
Tanzania,510,1952,0,muslim,,,0,0
Tanzania,510,1953,0,muslim,,,0,0
Tanzania,510,1953,0,christian,,,0,0
Tanzania,510,1953,0,traditionalbelief,,,0,0
Tanzania,510,1954,0,traditionalbelief,,,0,0
Tanzania,510,1954,0,christian,,,0,0
Tanzania,510,1954,0,muslim,,,0,0
Tanzania,510,1955,0,traditionalbelief,,,0,0
Tanzania,510,1955,0,christian,,,0,0
Tanzania,510,1955,0,muslim,,,0,0
Tanzania,510,1956,0,christian,,,0,0
Tanzania,510,1956,0,muslim,,,0,0
Tanzania,510,1956,0,traditionalbelief,,,0,0
Tanzania,510,1957,0,traditionalbelief,,,0,0
Tanzania,510,1957,0,christian,,,0,0
Tanzania,510,1957,0,muslim,,,0,0
Tanzania,510,1958,0,christian,,,0,0
Tanzania,510,1958,0,traditionalbelief,,,0,0
Tanzania,510,1958,0,muslim,,,0,0
Tanzania,510,1959,0,christian,,,0,0
Tanzania,510,1959,0,muslim,,,0,0
Tanzania,510,1959,0,traditionalbelief,,,0,0
Tanzania,510,1960,0,traditionalbelief,,,0,0
Tanzania,510,1960,0,christian,,,0,0
Tanzania,510,1960,0,muslim,,,0,0
Tanzania,510,1961,1,muslim,,30.04791,0,0
Tanzania,510,1961,1,traditionalbelief,,39.49337,0,0
Tanzania,510,1961,1,christian,,30.45872,0,0
Tanzania,510,1962,1,traditionalbelief,,39.07431,0,0
Tanzania,510,1962,1,christian,,30.73303,0,0
Tanzania,510,1962,1,muslim,,30.19266,0,0
Tanzania,510,1963,1,muslim,,30.33692,0,0
Tanzania,510,1963,1,traditionalbelief,,38.65516,0,0
Tanzania,510,1963,1,christian,,31.00792,0,0
Tanzania,510,1964,1,traditionalbelief,,38.23601,0,0
Tanzania,510,1964,1,muslim,,30.48067,0,0
Tanzania,510,1964,1,christian,,31.28332,0,0
Tanzania,510,1965,1,christian,,31.55919,0,0
Tanzania,510,1965,1,traditionalbelief,,37.81693,0,0
Tanzania,510,1965,1,muslim,,30.62387,0,0
Tanzania,510,1966,1,christian,,31.83547,0,0
Tanzania,510,1966,1,muslim,,30.76649,0,0
Tanzania,510,1966,1,traditionalbelief,,37.39803,0,0
Tanzania,510,1967,1,traditionalbelief,34.6,36.97939,0,0
Tanzania,510,1967,1,christian,30.6,32.11211,0,0
Tanzania,510,1967,1,muslim,30.5,30.9085,0,0
Tanzania,510,1968,1,muslim,,31.04985,0,0
Tanzania,510,1968,1,traditionalbelief,,36.56111,0,0
Tanzania,510,1968,1,christian,,32.38904,0,0
Tanzania,510,1969,1,muslim,,31.19053,0,0
Tanzania,510,1969,1,traditionalbelief,,36.14326,0,0
Tanzania,510,1969,1,christian,,32.66622,0,0
Tanzania,510,1970,1,traditionalbelief,,35.72594,0,0
Tanzania,510,1970,1,christian,,32.94358,0,0
Tanzania,510,1970,1,muslim,,31.33048,0,0
Tanzania,510,1971,1,muslim,,31.46969,0,0
Tanzania,510,1971,1,traditionalbelief,,35.30924,0,0
Tanzania,510,1971,1,christian,,33.22107,0,0
Tanzania,510,1972,1,christian,,33.49863,0,0
Tanzania,510,1972,1,muslim,,31.60812,0,0
Tanzania,510,1972,1,traditionalbelief,,34.89324,0,0
Tanzania,510,1973,1,christian,,33.77621,0,0
Tanzania,510,1973,1,muslim,,31.74574,0,0
Tanzania,510,1973,1,traditionalbelief,,34.47805,0,0
Tanzania,510,1974,1,christian,,34.05375,0,0
Tanzania,510,1974,1,traditionalbelief,,34.06374,0,0
Tanzania,510,1974,1,muslim,,31.88252,0,0
Tanzania,510,1975,1,christian,,34.33117,0,0
Tanzania,510,1975,1,traditionalbelief,,33.6504,0,0
Tanzania,510,1975,1,muslim,,32.01842,0,0
Tanzania,510,1976,1,christian,,34.60844,0,0
Tanzania,510,1976,1,traditionalbelief,,33.23813,0,0
Tanzania,510,1976,1,muslim,,32.15342,0,0
Tanzania,510,1977,1,traditionalbelief,,32.82701,0,0
Tanzania,510,1977,1,christian,,34.88549,0,0
Tanzania,510,1977,1,muslim,,32.28749,0,0
Tanzania,510,1978,1,traditionalbelief,,32.41713,0,0
Tanzania,510,1978,1,christian,,35.16227,0,0
Tanzania,510,1978,1,muslim,,32.4206,0,0
Tanzania,510,1979,1,christian,,35.43871,0,0
Tanzania,510,1979,1,traditionalbelief,,32.00858,0,0
Tanzania,510,1979,1,muslim,,32.55272,0,0
Tanzania,510,1980,1,traditionalbelief,23,31.60143,0,0
Tanzania,510,1980,1,muslim,33,32.68381,0,0
Tanzania,510,1980,1,christian,44,35.71476,0,0
Tanzania,510,1981,1,christian,30,35.99036,0,0
Tanzania,510,1981,1,muslim,30,32.81386,0,0
Tanzania,510,1981,1,traditionalbelief,40,31.19579,0,0
Tanzania,510,1982,1,christian,,36.26544,0,0
Tanzania,510,1982,1,traditionalbelief,,30.79172,0,0
Tanzania,510,1982,1,muslim,,32.94284,0,0
Tanzania,510,1983,1,christian,,36.53997,0,0
Tanzania,510,1983,1,traditionalbelief,,30.38932,0,0
Tanzania,510,1983,1,muslim,,33.07072,0,0
Tanzania,510,1984,1,christian,35,36.81387,0,0
Tanzania,510,1984,1,traditionalbelief,35,29.98866,0,0
Tanzania,510,1984,1,christian,,36.81387,0,0
Tanzania,510,1984,1,traditionalbelief,30,29.98866,0,0
Tanzania,510,1984,1,muslim,35,33.19748,0,0
Tanzania,510,1984,1,muslim,,33.19748,0,0
Tanzania,510,1985,1,christian,33,37.08709,0,0
Tanzania,510,1985,1,traditionalbelief,33,29.58983,0,0
Tanzania,510,1985,1,muslim,33,33.32309,0,0
Tanzania,510,1986,1,traditionalbelief,,29.1929,0,0
Tanzania,510,1986,1,christian,,37.35957,0,0
Tanzania,510,1986,1,muslim,,33.44753,0,0
Tanzania,510,1987,1,muslim,,33.57077,0,0
Tanzania,510,1987,1,traditionalbelief,,28.79796,0,0
Tanzania,510,1987,1,christian,,37.63126,0,0
Tanzania,510,1988,1,traditionalbelief,,28.40509,0,0
Tanzania,510,1988,1,muslim,,33.6928,0,0
Tanzania,510,1988,1,christian,,37.90211,0,0
Tanzania,510,1989,1,traditionalbelief,,28.01435,0,0
Tanzania,510,1989,1,christian,,38.17205,0,0
Tanzania,510,1989,1,muslim,,33.8136,0,0
Tanzania,510,1990,1,christian,,38.44104,0,0
Tanzania,510,1990,1,traditionalbelief,,27.62581,0,0
Tanzania,510,1990,1,muslim,,33.93314,0,0
Tanzania,510,1991,1,traditionalbelief,,27.23957,0,0
Tanzania,510,1991,1,christian,,38.70903,0,0
Tanzania,510,1991,1,muslim,,34.0514,0,0
Tanzania,510,1992,1,muslim,,34.16837,0,0
Tanzania,510,1992,1,traditionalbelief,,26.85567,0,0
Tanzania,510,1992,1,christian,,38.97595,0,0
Tanzania,510,1993,1,christian,40,39.24176,0,0
Tanzania,510,1993,1,muslim,,34.28403,0,0
Tanzania,510,1993,1,traditionalbelief,25,26.47421,0,0
Tanzania,510,1994,1,traditionalbelief,,26.09523,0,0
Tanzania,510,1994,1,christian,45,39.5064,0,0
Tanzania,510,1994,1,muslim,35,34.39837,0,0
Tanzania,510,1995,1,muslim,,34.51136,0,0
Tanzania,510,1995,1,christian,,39.76983,0,0
Tanzania,510,1995,1,traditionalbelief,,25.71881,0,0
Tanzania,510,1996,1,christian,,40.032,0,0
Tanzania,510,1996,1,muslim,,34.62299,0,0
Tanzania,510,1996,1,traditionalbelief,,25.34501,0,0
Tanzania,510,1997,1,traditionalbelief,19,24.97389,0,0
Tanzania,510,1997,1,muslim,37,34.73326,0,0
Tanzania,510,1997,1,christian,44,40.29286,0,0
Tanzania,510,1998,1,traditionalbelief,,24.60551,0,0
Tanzania,510,1998,1,christian,,40.55235,0,0
Tanzania,510,1998,1,muslim,,34.84214,0,0
Tanzania,510,1999,1,muslim,,34.94962,0,0
Tanzania,510,1999,1,traditionalbelief,,24.23993,0,0
Tanzania,510,1999,1,christian,,40.81044,0,0
Tanzania,510,2000,1,muslim,31.8,35.05571,0,0
Tanzania,510,2000,1,traditionalbelief,16.1,23.87721,0,0
Tanzania,510,2000,1,christian,46.9,41.06709,0,0
Tanzania,510,2001,1,christian,,41.32223,0,0
Tanzania,510,2001,1,muslim,,35.16037,0,0
Tanzania,510,2001,1,traditionalbelief,,23.5174,0,0
Tanzania,510,2002,1,christian,30,41.57584,0,0
Tanzania,510,2002,1,muslim,,35.26361,0,0
Tanzania,510,2002,1,traditionalbelief,35,23.16054,0,0
Tanzania,510,2003,1,muslim,,35.36543,0,0
Tanzania,510,2003,1,christian,,41.82787,0,0
Tanzania,510,2003,1,traditionalbelief,,22.8067,0,0
Tanzania,510,2004,1,christian,,42.07828,0,0
Tanzania,510,2004,1,traditionalbelief,,22.45592,0,0
Tanzania,510,2004,1,muslim,,35.4658,0,0
Tanzania,510,2005,1,traditionalbelief,,22.10824,0,0
Tanzania,510,2005,1,christian,,42.32703,0,0
Tanzania,510,2005,1,muslim,,35.56473,0,0
Tanzania,510,2006,1,muslim,,35.66222,0,0
Tanzania,510,2006,1,christian,,42.57407,0,0
Tanzania,510,2006,1,traditionalbelief,,21.76371,0,0
Tanzania,510,2007,1,traditionalbelief,,21.42237,0,0
Tanzania,510,2007,1,christian,,42.81939,0,0
Tanzania,510,2007,1,muslim,,35.75825,0,0
Tanzania,510,2008,1,muslim,,35.85283,0,0
Tanzania,510,2008,1,traditionalbelief,,21.08425,0,0
Tanzania,510,2008,1,christian,,43.06292,0,0
Tanzania,510,2009,1,christian,,43.30465,0,0
Tanzania,510,2009,1,traditionalbelief,,20.7494,0,0
Tanzania,510,2009,1,muslim,,35.94595,0,0
Tanzania,510,2010,1,traditionalbelief,,20.41785,0,0
Tanzania,510,2010,1,christian,,43.54454,0,0
Tanzania,510,2010,1,muslim,,36.03761,0,0
Tanzania,510,2011,1,christian,,43.78256,0,0
Tanzania,510,2011,1,muslim,,36.12781,0,0
Tanzania,510,2011,1,traditionalbelief,,20.08963,0,0
Tanzania,510,2012,1,christian,,44.01867,0,0
Tanzania,510,2012,1,muslim,,36.21656,0,0
Tanzania,510,2012,1,traditionalbelief,,19.76477,0,0
Tanzania,510,2013,1,christian,,44.25285,0,0
Tanzania,510,2013,1,muslim,,36.30385,0,0
Tanzania,510,2013,1,traditionalbelief,,19.4433,0,0
Burundi,516,1945,0,other,,,0,0
Burundi,516,1945,0,traditionalbelief,,,0,0
Burundi,516,1945,0,protestant,,,0,0
Burundi,516,1945,0,muslim,,,0,0
Burundi,516,1945,0,romancatholic,,,0,0
Burundi,516,1946,0,protestant,,,0,0
Burundi,516,1946,0,other,,,0,0
Burundi,516,1946,0,traditionalbelief,,,0,0
Burundi,516,1946,0,muslim,,,0,0
Burundi,516,1946,0,romancatholic,,,0,0
Burundi,516,1947,0,muslim,,,0,0
Burundi,516,1947,0,protestant,,,0,0
Burundi,516,1947,0,other,,,0,0
Burundi,516,1947,0,romancatholic,,,0,0
Burundi,516,1947,0,traditionalbelief,,,0,0
Burundi,516,1948,0,protestant,,,0,0
Burundi,516,1948,0,muslim,,,0,0
Burundi,516,1948,0,traditionalbelief,,,0,0
Burundi,516,1948,0,other,,,0,0
Burundi,516,1948,0,romancatholic,,,0,0
Burundi,516,1949,0,romancatholic,,,0,0
Burundi,516,1949,0,traditionalbelief,,,0,0
Burundi,516,1949,0,muslim,,,0,0
Burundi,516,1949,0,protestant,,,0,0
Burundi,516,1949,0,other,,,0,0
Burundi,516,1950,0,muslim,,,0,0
Burundi,516,1950,0,traditionalbelief,,,0,0
Burundi,516,1950,0,other,,,0,0
Burundi,516,1950,0,romancatholic,,,0,0
Burundi,516,1950,0,protestant,,,0,0
Burundi,516,1951,0,traditionalbelief,,,0,0
Burundi,516,1951,0,other,,,0,0
Burundi,516,1951,0,muslim,,,0,0
Burundi,516,1951,0,protestant,,,0,0
Burundi,516,1951,0,romancatholic,,,0,0
Burundi,516,1952,0,romancatholic,,,0,0
Burundi,516,1952,0,other,,,0,0
Burundi,516,1952,0,protestant,,,0,0
Burundi,516,1952,0,traditionalbelief,,,0,0
Burundi,516,1952,0,muslim,,,0,0
Burundi,516,1953,0,other,,,0,0
Burundi,516,1953,0,protestant,,,0,0
Burundi,516,1953,0,muslim,,,0,0
Burundi,516,1953,0,romancatholic,,,0,0
Burundi,516,1953,0,traditionalbelief,,,0,0
Burundi,516,1954,0,romancatholic,,,0,0
Burundi,516,1954,0,traditionalbelief,,,0,0
Burundi,516,1954,0,muslim,,,0,0
Burundi,516,1954,0,other,,,0,0
Burundi,516,1954,0,protestant,,,0,0
Burundi,516,1955,0,traditionalbelief,,,0,0
Burundi,516,1955,0,other,,,0,0
Burundi,516,1955,0,muslim,,,0,0
Burundi,516,1955,0,protestant,,,0,0
Burundi,516,1955,0,romancatholic,,,0,0
Burundi,516,1956,0,other,,,0,0
Burundi,516,1956,0,protestant,,,0,0
Burundi,516,1956,0,romancatholic,,,0,0
Burundi,516,1956,0,traditionalbelief,,,0,0
Burundi,516,1956,0,muslim,,,0,0
Burundi,516,1957,0,romancatholic,,,0,0
Burundi,516,1957,0,muslim,,,0,0
Burundi,516,1957,0,protestant,,,0,0
Burundi,516,1957,0,traditionalbelief,,,0,0
Burundi,516,1957,0,other,,,0,0
Burundi,516,1958,0,other,,,0,0
Burundi,516,1958,0,traditionalbelief,,,0,0
Burundi,516,1958,0,protestant,,,0,0
Burundi,516,1958,0,muslim,,,0,0
Burundi,516,1958,0,romancatholic,,,0,0
Burundi,516,1959,0,muslim,,,0,0
Burundi,516,1959,0,other,,,0,0
Burundi,516,1959,0,romancatholic,,,0,0
Burundi,516,1959,0,traditionalbelief,,,0,0
Burundi,516,1959,0,protestant,,,0,0
Burundi,516,1960,0,traditionalbelief,,,0,0
Burundi,516,1960,0,protestant,,,0,0
Burundi,516,1960,0,other,,,0,0
Burundi,516,1960,0,muslim,,,0,0
Burundi,516,1960,0,romancatholic,,,0,0
Burundi,516,1961,0,traditionalbelief,,,0,0
Burundi,516,1961,0,muslim,,,0,0
Burundi,516,1961,0,romancatholic,,,0,0
Burundi,516,1961,0,other,,,0,0
Burundi,516,1961,0,protestant,,,0,0
Burundi,516,1962,1,muslim,,1.09288,0,0
Burundi,516,1962,1,other,,0,0,0
Burundi,516,1962,1,romancatholic,,50.26155,0,0
Burundi,516,1962,1,traditionalbelief,,44.50711,0,0
Burundi,516,1962,1,protestant,,4.13846,0,0
Burundi,516,1963,1,romancatholic,,51.01462,0,0
Burundi,516,1963,1,other,,0,0,0
Burundi,516,1963,1,traditionalbelief,,43.6172,0,0
Burundi,516,1963,1,muslim,,1.110692,0,0
Burundi,516,1963,1,protestant,,4.257484,0,0
Burundi,516,1964,1,other,,0,0,0
Burundi,516,1964,1,protestant,4,4.379899,0,0
Burundi,516,1964,1,muslim,,1.128804,0,0
Burundi,516,1964,1,traditionalbelief,45,42.71367,0,0
Burundi,516,1964,1,romancatholic,51,51.77763,0,0
Burundi,516,1965,1,traditionalbelief,55,41.79744,0,0
Burundi,516,1965,1,other,,0,0,0
Burundi,516,1965,1,romancatholic,40,52.54965,1,0
Burundi,516,1965,1,protestant,5,4.505709,0,0
Burundi,516,1965,1,muslim,,1.147199,0,0
Burundi,516,1966,1,protestant,,4.634911,0,0
Burundi,516,1966,1,muslim,,1.165856,0,0
Burundi,516,1966,1,other,,0,0,0
Burundi,516,1966,1,romancatholic,,53.32968,0,0
Burundi,516,1966,1,traditionalbelief,,40.86956,0,0
Burundi,516,1967,1,other,,0,0,0
Burundi,516,1967,1,muslim,,1.184757,0,0
Burundi,516,1967,1,traditionalbelief,,39.93112,0,0
Burundi,516,1967,1,protestant,,4.76749,0,0
Burundi,516,1967,1,romancatholic,,54.11664,0,0
Burundi,516,1968,1,muslim,,1.199726,0,0
Burundi,516,1968,1,other,,0.34492,0,0
Burundi,516,1968,1,romancatholic,,54.71999,0,0
Burundi,516,1968,1,protestant,,4.886512,0,0
Burundi,516,1968,1,traditionalbelief,,38.84885,0,0
Burundi,516,1969,1,traditionalbelief,,37.55504,0,0
Burundi,516,1969,1,other,,1.24216,0,0
Burundi,516,1969,1,romancatholic,,55.01476,0,0
Burundi,516,1969,1,muslim,,1.208002,0,0
Burundi,516,1969,1,protestant,,4.980046,0,0
Burundi,516,1970,1,protestant,,5.075274,0,0
Burundi,516,1970,1,muslim,,1.216334,0,0
Burundi,516,1970,1,romancatholic,,55.30916,0,0
Burundi,516,1970,1,other,,2.12048,0,0
Burundi,516,1970,1,traditionalbelief,,36.27875,0,0
Burundi,516,1971,1,muslim,,1.224723,0,0
Burundi,516,1971,1,other,,2.97833,0,0
Burundi,516,1971,1,romancatholic,,55.60321,0,0
Burundi,516,1971,1,traditionalbelief,,35.02151,0,0
Burundi,516,1971,1,protestant,,5.172225,0,0
Burundi,516,1972,1,traditionalbelief,,33.78474,0,0
Burundi,516,1972,1,romancatholic,,55.89685,0,0
Burundi,516,1972,1,muslim,,1.23317,0,0
Burundi,516,1972,1,other,,3.81431,0,0
Burundi,516,1972,1,protestant,,5.270925,0,0
Burundi,516,1973,1,traditionalbelief,,32.56976,0,0
Burundi,516,1973,1,romancatholic,,56.19009,0,0
Burundi,516,1973,1,muslim,,1.241674,0,0
Burundi,516,1973,1,protestant,,5.3714,0,0
Burundi,516,1973,1,other,,4.627079,0,0
Burundi,516,1974,1,traditionalbelief,,31.37776,0,0
Burundi,516,1974,1,protestant,,5.473682,0,0
Burundi,516,1974,1,muslim,,1.250235,0,0
Burundi,516,1974,1,romancatholic,,56.48289,0,0
Burundi,516,1974,1,other,,5.41543,0,0
Burundi,516,1975,1,traditionalbelief,,30.20984,0,0
Burundi,516,1975,1,other,,6.17826,0,0
Burundi,516,1975,1,muslim,,1.258855,0,0
Burundi,516,1975,1,romancatholic,,56.77525,0,0
Burundi,516,1975,1,protestant,,5.577795,0,0
Burundi,516,1976,1,romancatholic,60,57.06713,0,0
Burundi,516,1976,1,other,,6.91458,0,0
Burundi,516,1976,1,protestant,,5.68377,0,0
Burundi,516,1976,1,muslim,,1.267534,0,0
Burundi,516,1976,1,traditionalbelief,,29.06699,0,0
Burundi,516,1977,1,protestant,,5.791634,0,0
Burundi,516,1977,1,muslim,,1.276272,0,0
Burundi,516,1977,1,romancatholic,61,57.35851,0,0
Burundi,516,1977,1,other,,7.623539,0,0
Burundi,516,1977,1,traditionalbelief,,27.95004,0,0
Burundi,516,1978,1,romancatholic,50,57.6494,0,0
Burundi,516,1978,1,protestant,4,5.901418,0,0
Burundi,516,1978,1,muslim,,1.285069,0,0
Burundi,516,1978,1,traditionalbelief,,26.85977,0,0
Burundi,516,1978,1,other,,8.30434,0,0
Burundi,516,1979,1,protestant,6,6.01315,0,0
Burundi,516,1979,1,romancatholic,55,57.93975,0,0
Burundi,516,1979,1,other,,8.95637,0,0
Burundi,516,1979,1,traditionalbelief,38,25.7968,0,0
Burundi,516,1979,1,muslim,1,1.293926,0,0
Burundi,516,1980,1,romancatholic,,58.22955,0,0
Burundi,516,1980,1,other,,9.579089,0,0
Burundi,516,1980,1,muslim,0.9,1.302843,0,0
